recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
34000042,"{'steamid': '76561198037850349', 'num_games_owned': 256, 'num_reviews': 6, 'playtime_forever': 13359, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1246, 'last_played': 1635487237}",english,"Roses are red,
Violets are blue
Fidel is a great game
I recommend it to you.

Look at the dog bark
Look at the dog die
Level 16 of area 1
Makes me want to cry.

Use your brain
and use it well
or else poor little doggie
will be burning in hell.

But you must move fast
you must move quick
or else the spooky scary ghost
will make you still as a brick.

Buy the game
and buy it fast
or else myself and the pupper
will come kick your ass.",1501788613,1501788613,True,43,55,0.674381613731384277,2,True,False,False,False,
40974052,"{'steamid': '76561198005094547', 'num_games_owned': 1110, 'num_reviews': 14, 'playtime_forever': 4147, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1082, 'last_played': 1599047870}",english,"This game is excellent and you should play it. That's really the key insight here.

It's a puzzle game where you try to optimise the collection of resources in a map without dying or crossing your path. It's got interesting mechanics. It's got cute art. You are a dog. There is a button that makes you bark. You can press the bark button as much as you want.

Play this game.",1521724509,1521724509,True,7,3,0.628386557102203369,1,True,False,False,False,
38166838,"{'steamid': '76561198019654408', 'num_games_owned': 1709, 'num_reviews': 135, 'playtime_forever': 1069, 'playtime_last_two_weeks': 0, 'playtime_at_review': 676, 'last_played': 1607087770}",english,"It's very good. It's not sokoban, it's not hitman-go, puzzles are different every time and it's the kind of game where you can drown in nuance and depth.",1512782478,1512782478,True,8,0,0.620280265808105469,0,True,False,False,False,
34008823,"{'steamid': '76561198024965181', 'num_games_owned': 176, 'num_reviews': 10, 'playtime_forever': 1618, 'playtime_last_two_weeks': 0, 'playtime_at_review': 476, 'last_played': 1547237671}",english,"A very tight, very demanding puzzle-ish game that uses a simple, easily learnable set of mechanics to force you to make mind-destroyingly difficult decisions; getting near-perfect completions of most of the later floors requires you to think five steps ahead, but you don't have to be anywhere near perfect to progress to the next stage, which is a pretty lovely nugget of design. You gain items and health for doing earlier floors better, so performance on early floors affects your ability on later ones, and even when you can't figure out the perfect solution you're always pressured to do as well as you possibly can.

The randomly generated levels will occasionally throw you a floor you can wipe in one try out of instinct, and occasionally something that has you completely stuck, which can be demoralizing near the end of a good run. There's also a timer on each level, which I guess is there to make sure you can't be TOO cautious, but getting wrecked by a ghost when you're 3/4ths of the way through a tricky level can feel frustrating all the same. Despite these gripes, each individual puzzle is still a joy to solve. I don't know if I'll ever be able to 100% this game, but I find that just loading it up and playing a few floors is satisfying even when I don't get very far. I absolutely got the Tetris Effect going the first night I bought this, when I played it for an hour or so before bed.",1501825124,1501825252,True,8,0,0.616746187210083008,0,True,False,False,False,
42167716,"{'steamid': '76561198025196133', 'num_games_owned': 0, 'num_reviews': 41, 'playtime_forever': 4430, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3609, 'last_played': 1608680712}",english,"Neat hybrid puzzle/roguelike game. A puppy is exploring a randomly generated, turn-based dungeon to rescue his gramma.  Unique to this game is that you have infinite ""undos"" but a two-minute time limit for each level which always pushes you forward.  Each level is a very compelling logic puzzle which can seem impossible at first but is almost always solvable.  

Completion of the main game unlocks an additional 10-level ""extra-hard"" dungeon; two ""puzzle-mode"" dungeons; a 4-level ""speed run"" dungeon, a daily challege mode, and more.  For $10, there's a lot of content here that keeps me coming back.",1526942129,1526942129,True,6,0,0.611119687557220459,0,True,False,False,False,
34004311,"{'steamid': '76561197986123726', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 243, 'playtime_last_two_weeks': 0, 'playtime_at_review': 162, 'last_played': 1512692115}",english,"If you like thoughtful games with tight design do not miss this!  The gameplay is quick but requires careful decisions.  Fidel also achieves an old school sense of discovery about the way enemies work and little secretes that arent always immediately obvious but feel incredibly rewarding and exciting to discover as you play.  
Definitely grab this, very well designed game that seems small at first but surprises you as it expands its world  and depth with secrets.",1501803567,1501803567,True,7,0,0.59931027889251709,0,True,False,False,False,
37431851,"{'steamid': '76561198064078141', 'num_games_owned': 1172, 'num_reviews': 122, 'playtime_forever': 669, 'playtime_last_two_weeks': 0, 'playtime_at_review': 504, 'last_played': 1526445064}",english,"Extremely underhyped. Buy now.

2.0 Update: Originally Imma say this update makes this game much easier. Now I'm frustrated again. 10/10 would get frustrated again.",1511564803,1512681194,True,7,0,0.594581842422485352,0,True,False,False,False,
34051638,"{'steamid': '76561198136074009', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 714, 'playtime_last_two_weeks': 0, 'playtime_at_review': 710, 'last_played': 1521189568}",english,"I don't usally leave reviews, but this game is magic. Classic line drawing mechanic, combined with (mostly) stationary enemies and the ""three-in-a-row"" bonus somehow gave birth to a super compelling experience. A great example of how the whole is greater than the sum of its parts.

The enemies are interesting and intuitive; you pick up on their nuances quite naturally without any tiresome hand-holding. 

I thin it's a game you really have to try for yourself. I watched Northernlion's playthrough on YouTube and wasn't that impressed, but decided to get the game anyway. 15 mins in and I was hooked. Initially I was a little put off by the time pressure, but after awhile I began to appreciate the tension it provided. The game is not about finding the perfect solution(which often gets tedious in my opinion), and the time pressure just encourages you to move things along with a good enough solution.

Also, I'm happily exploring secrets.

Overall, highly recommended.",1501989726,1501989726,True,5,0,0.589296817779541016,0,True,False,False,False,
34322482,"{'steamid': '76561198018221257', 'num_games_owned': 164, 'num_reviews': 1, 'playtime_forever': 126, 'playtime_last_two_weeks': 0, 'playtime_at_review': 69, 'last_played': 1576899620}",english,A long review would speak a different language than that of the game. All I can say is this: Fidel is pure game.,1503039850,1503039850,True,6,0,0.589288890361785889,0,True,False,False,False,
43952144,"{'steamid': '76561198041843538', 'num_games_owned': 401, 'num_reviews': 8, 'playtime_forever': 304, 'playtime_last_two_weeks': 0, 'playtime_at_review': 277, 'last_played': 1614897365}",english,"Love this game. I'm usually not a fan of turn-based puzzle games, but Fidel's flexibility makes it work; it feels very rewarding to figure out a [i]better[/i] path without being punished for not finding the [i]perfect[/i] one.",1533494982,1533495153,True,5,0,0.587324976921081543,0,True,False,False,False,
40800482,"{'steamid': '76561198013349029', 'num_games_owned': 337, 'num_reviews': 40, 'playtime_forever': 472, 'playtime_last_two_weeks': 0, 'playtime_at_review': 400, 'last_played': 1529191627}",english,"Good game that makes you approach the levels intelligently. For some, the ghost will ruin the experience, so here's a tip: To disable the ghost: Press SHIFT-CTRL-F3... if a thunder happens, go to the menu and restart. You can push it again to reset it. I think a lot of people who would dislike the game with the ghost will like it a lot more without it.",1520994953,1520994953,True,4,0,0.585513889789581299,0,True,False,False,False,
59702325,"{'steamid': '76561198094472435', 'num_games_owned': 502, 'num_reviews': 83, 'playtime_forever': 4880, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1153, 'last_played': 1678254487}",english,"It's simple yet entertaining, it has small cute challenges. Each enemy has a different pattern that you have to figure out, and the dungeons are randomized; there is not that much variety to them after a while, but it's still fun.

The game will not tell you much about how the mechanics work, you find it out as you play it; it also has different modes so to speak and a  small easter egg which eventhough unpolished, I actually enjoyed learning how to play.

It's super cute too, I have already finished most of the challenges, but  I still like to replay it from time to time ♥. I still have a few achievements to complete.


",1576140582,1576140582,True,4,0,0.584905624389648438,0,True,False,False,False,
33975525,"{'steamid': '76561198040677567', 'num_games_owned': 0, 'num_reviews': 81, 'playtime_forever': 4494, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3874, 'last_played': 1654006991}",english,"It's not really a puzzle-puzzle game, but it does make you think alot. Kind of action puzzely. Surprising amount of depth.

Although the gameplay is extremely different from tetris. The closest game I can think of is tetris, where you want to work out some puzzle-like stuff, while going at a pace. Therefore being a action-puzzle game.

Similar to tetris, this game have given lots of people (including me), tetris syndrome. Play it!

Edit: Probably my goty 2017.

Edit Edit: Some parts of this review is no longer that true because there was an update to give the player more time each level. But it's still a great game nonetheless, still dipping back for a run or two even in 2021",1501694945,1611546751,True,4,0,0.580152690410614014,0,True,False,False,False,
34852851,"{'steamid': '76561198004039192', 'num_games_owned': 2938, 'num_reviews': 1, 'playtime_forever': 440, 'playtime_last_two_weeks': 0, 'playtime_at_review': 440, 'last_played': 1504898867}",english,Scratches that Witness itch and then goes on to carve an identity all its own.,1505016991,1505016991,True,7,0,0.575438618659973145,0,True,False,False,False,
33974492,"{'steamid': '76561198044569969', 'num_games_owned': 0, 'num_reviews': 39, 'playtime_forever': 116, 'playtime_last_two_weeks': 0, 'playtime_at_review': 116, 'last_played': 1501783541}",english,"Wow, this game is fun, fast, and tricky! 
Dev once said that the original inspiration for this game came when he was designing a puzzle panel for The Witness. I can see the resemblance! Finding the best path is a real joy, especially because you can take back moves after you make them so you're not just staring at a screen trying to solve the puzzle. Instead, Fidel is always adventuring, trying to find the best path, and maybe sometimes barking. 
Like all great rouge-likes, the real joy comes from understanding all of the interactions in the game. Like when I discovered if I combo three enemies in a row, the red spiders flip over, vulnerable, until another enemy is killed. 
It's worth the money!",1501691461,1501691461,True,4,0,0.573186278343200684,0,True,False,False,False,
35767822,"{'steamid': '76561198041997598', 'num_games_owned': 0, 'num_reviews': 19, 'playtime_forever': 730, 'playtime_last_two_weeks': 0, 'playtime_at_review': 293, 'last_played': 1538620601}",english,"He's a good boy, he doesn't deserve all this pain.",1508142938,1508142938,True,9,3,0.5682259202003479,0,True,False,False,False,
38201225,"{'steamid': '76561198015161321', 'num_games_owned': 329, 'num_reviews': 15, 'playtime_forever': 539, 'playtime_last_two_weeks': 0, 'playtime_at_review': 420, 'last_played': 1523852065}",english,"When it launched, this was a game with loads of charm, a few hidden delightful surprises, and a brutal difficulty curve. With the recent 2.0 update, the ramp up from zero is a lot smoother and (frankly) more fun. There's also a ton of new stuff to do, surprises, and novel permutations of the core ideas. It went from being a game I rather enjoyed but gradually grew bored of, to one of my favourites of the year.",1512886137,1513909342,True,3,0,0.564536154270172119,0,True,False,False,False,
34084730,"{'steamid': '76561198039306447', 'num_games_owned': 158, 'num_reviews': 9, 'playtime_forever': 2353, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1611, 'last_played': 1520974365}",english,"Good puzzles, every attempt always feels new and different, plenty of challenge and replayability. Catchy tunes and great art style. Can't go wrong for the price!

Also: doggos.",1502122475,1502122475,True,4,0,0.556409060955047607,0,True,False,False,False,
44182399,"{'steamid': '76561197983546319', 'num_games_owned': 654, 'num_reviews': 26, 'playtime_forever': 833, 'playtime_last_two_weeks': 0, 'playtime_at_review': 634, 'last_played': 1541409867}",english,"An addictive, well-presented and fun puzzle game. Well worth its asking price and the developer still adding more is commendable.",1534406036,1534406036,True,2,0,0.553805768489837646,0,True,False,False,False,
55605379,"{'steamid': '76561198035182410', 'num_games_owned': 1073, 'num_reviews': 355, 'playtime_forever': 714, 'playtime_last_two_weeks': 0, 'playtime_at_review': 203, 'last_played': 1630608846}",english,"When this game originally released it was barely playable. There was a brutal time limit on each level and even if you got through that there was barely any content. I played like 15 min back then and only recently returned. 

And I can report that with the 2.5 update all these issues have been fixed. Time limits have been removed or largely increased. And alot of content has been added (puzzle and challenge levels). The progression is still a little weird as you have to beat the first 16 levels in a row first before it even unlocks the ""hub world"" so to speak. 

But it really is a good puzzle game with a unique rouge like twist.",1571078866,1571078866,True,2,0,0.551904380321502686,0,True,False,False,False,
78991722,"{'steamid': '76561198051415780', 'num_games_owned': 0, 'num_reviews': 46, 'playtime_forever': 8035, 'playtime_last_two_weeks': 26, 'playtime_at_review': 594, 'last_played': 1684474511}",english,"This is very much a puzzle game which encourages you to find the best solution to procedually generated stages, without allowing entirely perfect solutions. A wide range of unique monsters and gamemodes stretches the playtime out to several hours and greatly increases replayability.

No matter who you are or how much prior experience with puzzle-solving you have: You can rescue grandma, using your BRAIN and your BARK!

(Also, please note the Trailer and preview images are somewhat outdated. The UI, sound composition, etc. have been refined well after the release date.)",1604922380,1608399064,True,2,0,0.550714790821075439,0,True,False,False,False,
34911130,"{'steamid': '76561198008561178', 'num_games_owned': 50, 'num_reviews': 3, 'playtime_forever': 3020, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1253, 'last_played': 1543032800}",english,"The best game that I've played in quite a long time.  A masterpiece of micro-design, with an insane amount of polish on every corner.

It's a ""small"" game, but so deep that it takes quite a long time to work your way through it.  And just when you think you're done, a whole new layer unfolds for you.

I just finished it, 15 hours in, but there are still a few loose ends left to tie up.

Also, it takes quite a while to understand all the nuances that are present in even the earliest levels.  But you can still make your way through them without full mastery.  I recall a gradual process of getting it more and more on each pass through.",1505264287,1505264287,True,2,0,0.548895895481109619,0,True,False,False,False,
34033177,"{'steamid': '76561197978623302', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 1421, 'playtime_last_two_weeks': 0, 'playtime_at_review': 814, 'last_played': 1584127323}",english,"This is one of the best puzzle game I've played in a long time. Design is simple, deep, full of surprise. 
The game doesn't hand hold you and it is pretty good at conveying its rules in a natural manner.

I find the music fantastic and to be perfect fit (rather unexpected for a puzzle game!), graphics are charming, the interaction are smooth and reactive, the effects and feedback are just the right amount of juicy. 

I guess it is more approachable than a game like The Witness (which I also loved but I think The Witness might be more overwhelming for many types of players? Just guessing).

Being able to play for short period of time is amazing, although I have to admit the ""one more go"" factor made me spend way too much time on it already!
",1501920999,1501920999,True,2,0,0.54703831672668457,0,True,False,False,False,
34019907,"{'steamid': '76561197967183783', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 479, 'playtime_last_two_weeks': 0, 'playtime_at_review': 422, 'last_played': 1540087247}",english,"This game is brilliant. The rules are simple yet the game has a ton of depth. There are some genius enemy designs here (especially the vampires!). Oh and there are secrets, lots of them! 

I recommend this for anyone who liked games like The Witness, 868-Hack, Spelunky, or even my own game, Trainyard. 

PS: Make sure you try barking at EVERYTHING. You never know what will react!",1501866045,1501866045,True,3,0,0.545454561710357666,0,True,False,False,False,
34015932,"{'steamid': '76561198019287493', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 382, 'playtime_last_two_weeks': 0, 'playtime_at_review': 156, 'last_played': 1522540176}",english,"The level design is as tight as it gets. You may go over and over through the same levels, but you always find a new way to play it, or in the worst case, they are still entertaining.

The sound feels very good, i love the BARK of the dog.

Also, best main menu ever.",1501853137,1501853137,True,5,0,0.540918171405792236,0,True,False,False,False,
68088312,"{'steamid': '76561198025168883', 'num_games_owned': 0, 'num_reviews': 27, 'playtime_forever': 8886, 'playtime_last_two_weeks': 0, 'playtime_at_review': 597, 'last_played': 1614339355}",english,Cute dog rescues grandma and melts your damned brain doing so.,1587944965,1587944965,True,1,0,0.54065471887588501,0,True,False,False,False,
34042671,"{'steamid': '76561197978409269', 'num_games_owned': 262, 'num_reviews': 62, 'playtime_forever': 82, 'playtime_last_two_weeks': 0, 'playtime_at_review': 59, 'last_played': 1505533323}",english,Fun short puzzle game. Watch gameplay before buying cause it's a hit or miss. Game is well made so no problems in that department. Don't forget to bark.,1501953907,1501991461,True,2,0,0.540365338325500488,0,True,False,False,False,
34566031,"{'steamid': '76561197994834498', 'num_games_owned': 0, 'num_reviews': 10, 'playtime_forever': 320, 'playtime_last_two_weeks': 0, 'playtime_at_review': 220, 'last_played': 1514817549}",english,"A really good sit down for 5 minutes to an hour game to play, with a very cute little doggo. It's challenging enough that it keeps me engaged, but easy enough that if it was a long work day, I don't have to think or work that hard to play. Also great for playing while waiting for queues to pop in other multiplayer games. 
",1503969674,1503969674,True,3,0,0.536934971809387207,0,True,False,False,False,
33961331,"{'steamid': '76561198063240274', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 400, 'playtime_last_two_weeks': 0, 'playtime_at_review': 225, 'last_played': 1618035209}",english,"A creative and fun puzzle game that looks simple on the surface, but becomes more complex with it's different mechanics as you progress through the game. Each run for me has lasted no longer than 5 minutes, but I find each of my runs improving in length as I learn the patterns associated with each enemy and puzzle presented to you. Easily worth the price.",1501637462,1501637462,True,2,1,0.531560122966766357,0,True,False,False,False,
48705083,"{'steamid': '76561198273720151', 'num_games_owned': 129, 'num_reviews': 26, 'playtime_forever': 2374, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1319, 'last_played': 1636307714}",english,"The amount of playable characters and game modes can seem overwhelming at first, but they're all worth it (I guess I'm still not 1000% sold on zombie dog, though). The new updates made it easier to get some of the harder achievements, and are actually good challenges and ideas to make the game more interesting. I'm a solid 20 hours in, and I'm still getting some good variety of play in the normal and hard modes both. All in all, this is a severely underrated and unnoticed game, especially for the price. However, it is absolutely and unabashedly a puzzle game, so be ready to slow it down and figure some stuff out. I'm just saying, be sure you're into that sorta game before you buy it. Worth full price. 

9/10",1549089317,1559086718,True,1,0,0.525862038135528564,0,True,False,False,False,
33977151,"{'steamid': '76561198142774288', 'num_games_owned': 0, 'num_reviews': 17, 'playtime_forever': 375, 'playtime_last_two_weeks': 0, 'playtime_at_review': 313, 'last_played': 1544039342}",english,"Sounds cliche, but this is a nice game of ""Easy to pick up, difficult to master."" The late game puzzles are pretty tough to optimize, so it doesn't really get stale. A nice game to pick up and play for a few quick runs, or to play consistently because you get addicted to it.",1501700445,1501700445,True,2,0,0.525862038135528564,0,True,False,False,False,
41650849,"{'steamid': '76561198111525959', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 4539, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1838, 'last_played': 1578054392}",english,"Great puzzle game, with lots of game types and fun mechanics to discover. Even the daily puzzle challenges have taught me new things about the game.

12/10 Fidel is a good dog.

My one feature request would be a mode I can start the game in so friends can quickly try the game from the start - as though the game had never been played before. The game does a great job of teaching you the mechanics slowly, but can be hard to start people from my currently unlocked position.",1524521245,1524521245,True,2,0,0.523809552192687988,0,True,False,False,False,
40558127,"{'steamid': '76561198150869188', 'num_games_owned': 73, 'num_reviews': 5, 'playtime_forever': 2172, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2094, 'last_played': 1533451157}",english,"My favorite game out of 2017, I love it.",1520157953,1520157953,True,1,0,0.523809552192687988,0,True,False,False,False,
39698285,"{'steamid': '76561198079476296', 'num_games_owned': 693, 'num_reviews': 53, 'playtime_forever': 2093, 'playtime_last_two_weeks': 0, 'playtime_at_review': 649, 'last_played': 1624503294}",english,"A wonderful rouge-like that makes you rack your brain and have fun while doing so. The graphics do their job well of creating dark, gloomy asmospheres and the monsters are well distinguished so you can remember which monsters do what. The soundtrack is amazing and the different dogs you can play as are very fun. This game's a lot more accessible thanks to 2.0 and is a blast to play. The many modes are unique and interesting in their own ways. 8.75/10",1517197278,1517197278,True,1,1,0.523809552192687988,0,True,True,False,False,
34560103,"{'steamid': '76561198068817255', 'num_games_owned': 0, 'num_reviews': 18, 'playtime_forever': 880, 'playtime_last_two_weeks': 0, 'playtime_at_review': 816, 'last_played': 1591304715}",english,"I enjoyed playing this game. I'd say I was probably playing the main content of it for about 7 hours. I really like the art and the music, and think they compliment the gameplay very well. When I first started playing, I was immediately interested because I did not find almost anything in the game to be filler/uninteresting. This lack of filler is great for very short play sessions, but I also enjoyed playing for 2 or more hours at a time.",1503947653,1503947812,True,2,0,0.523809552192687988,0,True,False,False,False,
34103718,"{'steamid': '76561197999757437', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 249, 'playtime_last_two_weeks': 0, 'playtime_at_review': 217, 'last_played': 1514741499}",english,"Really neat and polished crawler/puzzler/roguelike full of surprising mechanics. The quick sessions, semi-random dungeons, and a Spelunky-like progression allow a casual play without being too addictive (thank god). I was expecting a short iOS-style game but it keeps going: I'm 3 hours in and I still haven't gotten to the end (there is a story). Definitely recommended!",1502199816,1502199816,True,1,0,0.523809552192687988,0,True,False,False,False,
34026902,"{'steamid': '76561198007712873', 'num_games_owned': 1386, 'num_reviews': 34, 'playtime_forever': 733, 'playtime_last_two_weeks': 0, 'playtime_at_review': 675, 'last_played': 1527312502}",english,"I'm not sure if the term rogue-lite applies here but there is definitely a random element to the game. At it's heart Fidel Dungeon Rescue is a puzzle game, a very good puzzle game, It puts a board in front of you allow you to attack it as you see fit. You are also able to rewind moves as you make them, and you will definitely need to rewind. 

I have beaten the game multiple times but still feel compelled to play more of it. That is the mark of a good game for me, and that is why I am recommending it.",1501892414,1501892414,True,2,0,0.523809552192687988,0,True,False,False,False,
34021578,"{'steamid': '76561197995332766', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 846, 'playtime_last_two_weeks': 0, 'playtime_at_review': 631, 'last_played': 1595516230}",english,"This game was such a joyful experience for me from beginning to end.

Fidel doesn't hold your hand but it's extremely good at conveying all of its mechanics through encouraging experimentation. This is a fast-paced puzzler which grows with you and every time I close the game I immediately want to open it up again for more.

You should own this.",1501871838,1501871838,True,2,0,0.523809552192687988,0,True,False,False,False,
33960319,"{'steamid': '76561198082120776', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 250, 'playtime_last_two_weeks': 0, 'playtime_at_review': 62, 'last_played': 1502885549}",english,"I really enjoyed this puzzle crawler so far, the art-style is cute and well done, the animations are simple but nice and the soundtrack is energetic and fun (especially during the first bossfight). I beat the dragonslair once, and now I seem to be stuck on level 1 :(( I'll probably have to do something but for now I've been unable to figure it out. I totally recommend this game.",1501632699,1501632699,True,2,0,0.523809552192687988,2,True,False,False,False,
33959652,"{'steamid': '76561198347253598', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 379, 'playtime_last_two_weeks': 0, 'playtime_at_review': 186, 'last_played': 1531339816}",english,"Good game, really enjoying it so far. It's cute. Has good personality. The puzzles are interesting and fun. I can definitely see myself coming back to play this a lot. Recommended to anyone.",1501629643,1501629643,True,2,1,0.523809552192687988,0,True,False,False,False,
33958776,"{'steamid': '76561198016111615', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 391, 'playtime_last_two_weeks': 0, 'playtime_at_review': 194, 'last_played': 1645826917}",english,"Fidel is a really smart fast-paced puzzle game that presents new and interesting ideas.
Totally worth a play!",1501625814,1501625814,True,4,1,0.52173912525177002,0,True,False,False,False,
43960130,"{'steamid': '76561197995385177', 'num_games_owned': 1150, 'num_reviews': 14, 'playtime_forever': 995, 'playtime_last_two_weeks': 0, 'playtime_at_review': 616, 'last_played': 1547260991}",english,"I got a coupon for this game because I own Jonathan Blow's 'The Witness'. Jonathan Blow is credited in this game as one of 'The Elders', so I imagine that has something to do with the gameplay similarity between the two games.

I bought the game on a whim because of the coupon, and I've been pleasantly surprised. The graphics are wonderfully well done. The sound design and music are really great too. The mechanics are easy to learn, but tricky to master.

Although the surface level format of the gameplay is wildly different, Fidel has a strange amount of similarity to The Witness (in a good way). If you are a fan of those types of puzzles, but also want a game that will simultaneously scratch your dungeon-crawling itch, then this game is a good buy!",1533538160,1533538192,True,3,0,0.521455228328704834,0,True,False,False,False,
34004553,"{'steamid': '76561198083917329', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 382, 'playtime_last_two_weeks': 0, 'playtime_at_review': 243, 'last_played': 1540118949}",english,"If you ever found yourself structuring your daily routine to maximize ""your efficiency"" this is the game for you.

This game's main menu can get an IGF award itself. 

""Dog bless this game.""",1501804711,1501804876,True,3,0,0.520958065986633301,0,True,False,False,False,
44906296,"{'steamid': '76561198056811737', 'num_games_owned': 641, 'num_reviews': 157, 'playtime_forever': 541, 'playtime_last_two_weeks': 0, 'playtime_at_review': 395, 'last_played': 1534481730}",english,"Fidel Dungeon Rescue is a really clever roguelite puzzle game, or maybe a puzzle game disguised as a roguelite? Just like other roguelites, it's permadeath and randomly generated levels crawling in enemies, but the true challenge isn't getting to the exit but finding the most optimal path to get there, which is where the puzzle aspect comes in. To survive the challenges at the end of the game, you've got to make sure you get as much XP as possible, which means coming up with a winding path through each level that kills as many enemies as possible and gets extra combo XP for consecutive kills. Thankfully, this is aided by the ability to undo your moves, so you can experiment and compare different routes, trying to balance combos, health, and the need to not cross over your own path. The game doesn't really explain anything, but with careful observation you'll quickly pick up on the rules and how to beat each enemy type (Don't forget about barking though! It's useful for identifying mimics and changing the direction that turtles face).",1537764491,1537764491,True,1,0,0.519774019718170166,0,True,False,False,False,
38639813,"{'steamid': '76561197993245965', 'num_games_owned': 0, 'num_reviews': 23, 'playtime_forever': 852, 'playtime_last_two_weeks': 0, 'playtime_at_review': 659, 'last_played': 1608203392}",english,"Like a good puzzle game, just when you think you understand all the rules the game throws a twist.

The game is hard and contemplative, but never slow. The replayability here is really, really high.

This product is exactly what it says it is -- a zero grind puzzler with perfect pacing.

Best of all, this game deeply respects the player's time. Buy it now.",1514158308,1514158308,True,1,0,0.518726944923400879,0,True,False,False,False,
38153905,"{'steamid': '76561198057701541', 'num_games_owned': 0, 'num_reviews': 14, 'playtime_forever': 488, 'playtime_last_two_weeks': 0, 'playtime_at_review': 228, 'last_played': 1579664228}",english,Really enjoyed this game. Very addictive. The diversity in each level and randomness makes it a great pick up. Highly recommend for anyone looking for a quick game you can play for hours.,1512742136,1512742136,True,1,0,0.518726944923400879,0,True,False,False,False,
43691535,"{'steamid': '76561198004565666', 'num_games_owned': 0, 'num_reviews': 268, 'playtime_forever': 3667, 'playtime_last_two_weeks': 0, 'playtime_at_review': 816, 'last_played': 1675911646}",english,"This is sort of a prickly game, but every aspect of it is designed perfectly for what they were trying to do. It's a roguelike puzzle-game, with the focus on finding a way to maximize XP in ecah level by carefully plotting a path through enemies+items. It requires you to really engage with every puzzle if you want to win the game, so it may not be for everyone.

Game mechanics are all simple and self-explanatory (in fact there's almost no text except for menus), but they combine to make very tricky puzzles. There's a good variety of enemies, introduced at a steady pace, who all bring a creative twist that you must account for.

The difficulty is very high, demanding you do well on every level or you won't be able to beat the later ones (especially the brutal boss levels).

The game also has a great soundtrack+aesthetics, and lots of neat extra modes you unlock once you beat the main dungeon once. (There's unlockable characters with new mechanics, hand-crafted puzzles, daily challenges, a second dungeon that functions as hard mode, another short bonus dungeon, and more). So even though the main quest isn't that long there's plenty of replay potential.

I literally cannot think of a single thing I can point to as a flaw. It's not necessarily my favorite game ever, but it knows what it wants to be and every detail is perfect for getting it there.",1532315155,1532810955,True,3,0,0.516784369945526123,0,True,False,False,False,
34031232,"{'steamid': '76561198026954039', 'num_games_owned': 533, 'num_reviews': 54, 'playtime_forever': 2376, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1910, 'last_played': 1522717923}",english,"Okay, so I haven't beaten this yet, but it's really good.

Puzzle-crawler is actually a very apt descriptor of Fidel Dungeon Rescue. If you like either of those types of games, you're in for a treat. Fidel's design is simple, devious, and very satisfying. The art, sound, and gameplay all form a very coherent package: short and sweet, and ridiculously replayable. You may not understand what you're doing the first 10 to 15 runs, but then the game's design begins to reveal itself. That's when Fidel gets its hooks into you. I might come back to this review. I just urge you to give this a try if it piques your interest.

Edit: It's still good, actually it's better.",1501912230,1514914510,True,6,0,0.51595759391784668,0,True,False,False,False,
34103252,"{'steamid': '76561198070596881', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 1013, 'playtime_last_two_weeks': 0, 'playtime_at_review': 30, 'last_played': 1664355552}",english,"Love the game! Please give us a Daily Challange! BARK, BARK!",1502198336,1502198336,True,3,0,0.507609665393829346,0,True,False,False,False,
